insc,nota1,nota2,nota3,nota4,red
1133850,431.496,610.143,436.960,498.073,550
1136980,493.957,467.030,365.849,426.040,700
1105861,431.496,502.809,365.849,426.040,725
1133351,493.957,431.252,401.404,354.007,750
1087660,400.265,431.252,472.516,462.057,750
1131388,400.265,395.474,508.071,390.023,800
1137629,431.496,395.474,472.516,462.057,750
1094697,431.496,431.252,436.960,426.040,750
1117945,462.726,395.474,436.960,426.040,750
1130762,431.496,467.030,472.516,498.073,650
1087695,400.265,431.252,472.516,426.040,750
1076743,400.265,538.587,579.182,498.073,550
1082167,400.265,502.809,401.404,390.023,725
1134054,462.726,431.252,508.071,498.073,625
1130850,400.265,395.474,543.627,498.073,700
1135282,431.496,467.030,436.960,498.073,650
1094943,431.496,467.030,436.960,498.073,650
1138017,462.726,431.252,401.404,390.023,725
1127986,493.957,359.696,436.960,462.057,700
1080421,369.035,502.809,472.516,390.023,700
1099681,400.265,467.030,472.516,498.073,650
1123619,493.957,574.365,472.516,390.023,500
1123950,431.496,502.809,401.404,426.040,650
1127494,556.418,502.809,436.960,426.040,500
1104269,462.726,359.696,508.071,426.040,700
1082218,462.726,395.474,365.849,390.023,750
1115997,493.957,467.030,472.516,462.057,550
1131550,431.496,395.474,472.516,426.040,700
1137671,369.035,467.030,330.293,390.023,775
1125923,369.035,359.696,543.627,426.040,750
1131096,337.804,467.030,436.960,426.040,725
1124166,400.265,431.252,436.960,462.057,675
1137078,462.726,323.918,401.404,426.040,750
1078040,493.957,467.030,472.516,462.057,500
1128944,306.574,323.918,472.516,570.106,775
1089091,337.804,502.809,543.627,426.040,600
1101361,431.496,395.474,436.960,390.023,675
1103185,369.035,431.252,436.960,390.023,700
1134148,400.265,395.474,401.404,426.040,700
1088870,493.957,395.474,508.071,426.040,550
1133000,525.187,323.918,365.849,426.040,650
1104613,525.187,323.918,401.404,390.023,650
1109744,462.726,395.474,365.849,390.023,650
1094198,400.265,395.474,436.960,390.023,675
1083974,337.804,431.252,436.960,390.023,700
1078841,431.496,395.474,472.516,534.090,550
1137209,306.574,395.474,472.516,390.023,725
1078719,431.496,395.474,365.849,390.023,650
1137108,431.496,431.252,508.071,390.023,525
1137117,431.496,395.474,401.404,462.057,575
1084982,400.265,395.474,401.404,462.057,600
1085705,306.574,323.918,401.404,426.040,775
1107391,337.804,395.474,436.960,426.040,625
1076255,369.035,323.918,436.960,390.023,675
1086386,431.496,395.474,472.516,426.040,500
1137580,337.804,395.474,401.404,354.007,650
1094790,306.574,323.918,543.627,390.023,650
1106787,337.804,431.252,436.960,462.057,500
1088452,462.726,359.696,401.404,390.023,500
1102670,462.726,431.252,472.516,534.090,100
1136421,681.340,717.478,828.071,750.189,800
1117529,650.109,610.143,650.293,606.123,750
1109442,587.648,467.030,543.627,498.073,800
1100533,493.957,431.252,508.071,426.040,850
1089539,462.726,359.696,543.627,678.156,750
1119502,462.726,538.587,365.849,462.057,750
1084800,587.648,431.252,472.516,498.073,625
1107216,493.957,502.809,401.404,390.023,675
1106946,400.265,502.809,365.849,498.073,725
1103228,431.496,467.030,436.960,462.057,700
1115522,462.726,431.252,472.516,426.040,700
1112567,587.648,323.918,508.071,354.007,700
1117355,556.418,467.030,508.071,390.023,550
1119129,431.496,395.474,472.516,534.090,625
1090333,525.187,323.918,543.627,534.090,500
1101410,400.265,431.252,401.404,426.040,525
1090532,462.726,467.030,472.516,498.073,700
1114368,369.035,502.809,365.849,390.023,700
1089413,337.804,431.252,365.849,462.057,700
1087586,337.804,395.474,401.404,354.007,650
1098488,525.187,538.587,721.404,714.173,850
1125962,556.418,574.365,650.293,570.106,800
1134533,525.187,467.030,543.627,462.057,800
1121670,556.418,502.809,472.516,462.057,750
1095788,400.265,502.809,436.960,354.007,700
1100642,525.187,359.696,401.404,354.007,700
1098839,462.726,359.696,401.404,390.023,650
1110158,306.574,538.587,436.960,462.057,525
1079386,337.804,323.918,401.404,498.073,100
1097133,587.648,610.143,756.960,858.239,850
1126425,556.418,538.587,579.182,498.073,750
1099023,493.957,538.587,472.516,534.090,750
1129511,431.496,574.365,508.071,426.040,750
1132422,525.187,502.809,472.516,462.057,700
1115602,431.496,431.252,472.516,354.007,700
1083055,369.035,467.030,436.960,390.023,725
1103554,556.418,395.474,472.516,354.007,500
1120726,431.496,431.252,436.960,354.007,800
1129435,431.496,467.030,472.516,390.023,725
1114076,462.726,395.474,472.516,462.057,700
1114682,369.035,359.696,543.627,390.023,700
1130463,369.035,467.030,436.960,390.023,625
1136856,306.574,395.474,436.960,390.023,750
1095715,400.265,431.252,472.516,426.040,500
1089665,400.265,431.252,436.960,426.040,500
1104480,369.035,359.696,472.516,426.040,100
1093837,431.496,431.252,508.071,462.057,750
1084351,525.187,789.034,650.293,534.090,750
1097413,712.570,645.921,436.960,570.106,725
1137083,618.879,574.365,508.071,606.123,825
1094020,587.648,645.921,543.627,426.040,850
1099869,525.187,502.809,543.627,498.073,700
1134452,556.418,610.143,508.071,354.007,650
1084802,462.726,467.030,614.738,534.090,700
1091117,400.265,502.809,508.071,498.073,775
1131695,493.957,395.474,472.516,462.057,800
1121083,431.496,431.252,508.071,426.040,800
1093451,462.726,467.030,365.849,498.073,750
1126100,525.187,467.030,436.960,426.040,650
1135382,400.265,431.252,365.849,534.090,725
1078838,431.496,538.587,436.960,462.057,550
1137852,306.574,323.918,614.738,462.057,800
1097986,306.574,323.918,508.071,354.007,875
1137475,400.265,395.474,401.404,426.040,725
1134196,431.496,431.252,365.849,390.023,650
1097874,306.574,323.918,472.516,570.106,725
1073228,306.574,359.696,436.960,462.057,725
1117829,618.879,610.143,756.960,750.189,875
1116802,556.418,610.143,614.738,678.156,800
1132287,493.957,645.921,650.293,642.139,825
1126933,650.109,645.921,436.960,426.040,875
1109696,556.418,574.365,685.849,534.090,850
1089806,556.418,574.365,508.071,606.123,725
1080544,462.726,574.365,543.627,462.057,850
1116334,556.418,538.587,472.516,462.057,800
1086755,462.726,395.474,508.071,462.057,850
1106803,525.187,467.030,436.960,390.023,750
1125555,493.957,467.030,508.071,390.023,725
1077478,400.265,467.030,436.960,426.040,775
1086329,431.496,395.474,472.516,426.040,775
1132590,369.035,323.918,401.404,390.023,850
1116164,337.804,395.474,401.404,462.057,750
1100154,493.957,645.921,721.404,714.173,750
1105337,462.726,538.587,614.738,462.057,825
1075520,462.726,359.696,365.849,390.023,800
1082720,618.879,467.030,401.404,390.023,775
1107691,462.726,323.918,401.404,390.023,725
1137070,431.496,431.252,508.071,606.123,775
1127345,493.957,467.030,543.627,462.057,700
1135662,400.265,467.030,365.849,462.057,675
1115479,400.265,467.030,472.516,426.040,800
1132899,650.109,610.143,579.182,570.106,850
1111069,556.418,431.252,401.404,462.057,875
1120330,369.035,395.474,436.960,390.023,725
1131996,650.109,538.587,543.627,498.073,850
1084254,556.418,538.587,508.071,498.073,750
1099206,556.418,574.365,508.071,462.057,625
1131411,525.187,502.809,543.627,462.057,700
1133556,431.496,431.252,543.627,570.106,775
1080784,525.187,359.696,472.516,462.057,800
1110738,462.726,431.252,579.182,534.090,700
1126607,462.726,467.030,330.293,426.040,800
1137331,462.726,502.809,401.404,390.023,700
1097034,462.726,502.809,401.404,390.023,700
1079220,306.574,323.918,472.516,498.073,900
1086075,337.804,431.252,436.960,426.040,800
1127319,493.957,395.474,365.849,354.007,750
1089268,431.496,395.474,401.404,534.090,675
1132135,369.035,467.030,401.404,462.057,700
1136999,493.957,467.030,472.516,426.040,550
1139090,400.265,502.809,472.516,426.040,575
1137323,400.265,467.030,436.960,426.040,550
1109085,369.035,431.252,401.404,390.023,650
1083651,369.035,395.474,436.960,498.073,500
1119065,369.035,431.252,401.404,462.057,500
1119432,400.265,359.696,401.404,426.040,525
1124311,306.574,323.918,436.960,498.073,500
1131045,493.957,538.587,472.516,390.023,100
1099731,587.648,502.809,579.182,426.040,825
1124210,556.418,538.587,436.960,462.057,725
1120948,431.496,538.587,436.960,498.073,800
1134081,493.957,538.587,436.960,462.057,750
1074978,493.957,502.809,401.404,426.040,800
1078510,462.726,467.030,401.404,462.057,750
1134588,431.496,502.809,508.071,354.007,700
1137694,369.035,467.030,508.071,462.057,725
1102192,618.879,645.921,508.071,570.106,850
1104937,650.109,538.587,508.071,534.090,800
1113412,462.726,502.809,721.404,642.139,800
1130209,493.957,610.143,472.516,426.040,725
1128934,525.187,395.474,579.182,426.040,800
1111173,462.726,502.809,436.960,570.106,700
1109562,525.187,359.696,365.849,534.090,800
1074804,462.726,395.474,508.071,462.057,750
1083002,431.496,359.696,401.404,534.090,800
1108238,369.035,395.474,401.404,498.073,800
1084629,431.496,467.030,579.182,354.007,575
1137439,462.726,359.696,401.404,462.057,650
1089282,462.726,395.474,436.960,426.040,550
1073328,525.187,395.474,472.516,498.073,100
1098295,587.648,538.587,579.182,606.123,775
1098166,493.957,610.143,365.849,534.090,800
1097210,369.035,467.030,614.738,606.123,875
1086720,431.496,395.474,472.516,426.040,775
1094561,431.496,395.474,508.071,426.040,750
1074018,493.957,395.474,436.960,570.106,650
1124858,462.726,431.252,508.071,426.040,625
1101490,337.804,538.587,365.849,390.023,700
1092347,306.574,323.918,365.849,498.073,550
1083068,462.726,502.809,543.627,642.139,825
1079824,618.879,502.809,472.516,498.073,750
1097023,400.265,502.809,579.182,678.156,800
1132523,431.496,467.030,472.516,570.106,800
1078853,525.187,431.252,472.516,462.057,700
1078724,431.496,467.030,436.960,498.073,750
1135729,369.035,431.252,472.516,462.057,750
1079376,337.804,359.696,472.516,462.057,750
1077061,493.957,610.143,685.849,606.123,825
1134011,587.648,467.030,436.960,426.040,725
1097573,462.726,538.587,401.404,390.023,750
1081648,462.726,431.252,436.960,390.023,775
1072771,556.418,574.365,401.404,498.073,875
1096866,493.957,502.809,401.404,534.090,800
1126036,431.496,502.809,508.071,570.106,800
1089500,431.496,395.474,365.849,426.040,800
1073350,369.035,431.252,436.960,642.139,675
1125371,400.265,431.252,436.960,462.057,500
1076557,369.035,359.696,472.516,570.106,500
1087863,431.496,502.809,579.182,426.040,650
1081839,400.265,395.474,436.960,498.073,775
1079505,369.035,431.252,401.404,498.073,775
1078038,369.035,359.696,472.516,390.023,725
1110378,306.574,323.918,436.960,462.057,675
1124982,369.035,395.474,436.960,498.073,500
1092909,337.804,431.252,472.516,498.073,500
1119081,400.265,502.809,401.404,354.007,525
1132317,462.726,574.365,508.071,426.040,800
1103060,556.418,502.809,436.960,498.073,775
1134669,525.187,538.587,472.516,462.057,700
1134346,431.496,538.587,436.960,462.057,750
1091008,525.187,467.030,436.960,354.007,700
1072742,400.265,502.809,436.960,426.040,700
1108684,369.035,467.030,365.849,462.057,750
1099089,400.265,359.696,472.516,498.073,500
1096181,431.496,395.474,401.404,498.073,100
1075140,369.035,323.918,508.071,390.023,700
1100619,462.726,431.252,685.849,534.090,800
1086684,369.035,395.474,472.516,426.040,800
1117549,337.804,395.474,401.404,498.073,750
1133137,462.726,395.474,579.182,426.040,675
1095171,369.035,467.030,472.516,462.057,725
1126042,493.957,538.587,508.071,426.040,500
1134238,431.496,359.696,472.516,354.007,725
1124712,337.804,395.474,401.404,462.057,700
1138331,337.804,538.587,472.516,426.040,525
1130579,337.804,323.918,401.404,498.073,500
1121953,462.726,467.030,401.404,462.057,650
1078516,431.496,395.474,436.960,534.090,500
1092250,650.109,645.921,685.849,462.057,825
1125826,556.418,610.143,508.071,462.057,900
1117582,587.648,502.809,472.516,606.123,875
1121128,587.648,502.809,401.404,570.106,875
1076855,556.418,574.365,401.404,498.073,800
1073692,462.726,574.365,436.960,534.090,825
1094969,587.648,502.809,472.516,426.040,800
1138274,369.035,502.809,579.182,534.090,875
1104603,525.187,467.030,472.516,498.073,825
1136879,525.187,502.809,472.516,390.023,775
1076679,493.957,502.809,436.960,498.073,750
1115705,493.957,574.365,401.404,462.057,650
1125343,493.957,502.809,543.627,390.023,675
1096688,462.726,395.474,543.627,426.040,750
1077349,431.496,467.030,543.627,498.073,550
1117071,493.957,431.252,472.516,354.007,525
1135909,681.340,610.143,721.404,606.123,825
1118006,493.957,538.587,579.182,570.106,725
1137075,400.265,431.252,579.182,534.090,825
1078811,462.726,502.809,543.627,390.023,775
1097415,369.035,502.809,401.404,462.057,725
1133666,556.418,502.809,472.516,390.023,825
1088755,525.187,574.365,365.849,426.040,700
1105674,369.035,502.809,472.516,462.057,725
1084678,556.418,610.143,721.404,606.123,800
1120223,431.496,431.252,579.182,678.156,900
1084137,587.648,467.030,508.071,426.040,775
1073858,369.035,610.143,508.071,678.156,700
1097471,525.187,467.030,436.960,462.057,750
1136841,462.726,467.030,508.071,462.057,750
1126071,306.574,323.918,436.960,426.040,825
1127422,525.187,502.809,579.182,390.023,750
1081020,493.957,467.030,401.404,498.073,775
1128337,400.265,395.474,579.182,498.073,700
1123145,400.265,395.474,401.404,462.057,700
1086130,369.035,359.696,401.404,390.023,625
1076202,525.187,538.587,579.182,534.090,825
1090131,525.187,574.365,685.849,606.123,750
1110322,618.879,502.809,508.071,354.007,825
1102591,493.957,431.252,472.516,462.057,775
1134747,431.496,395.474,436.960,498.073,825
1128986,369.035,431.252,436.960,390.023,775
1128603,712.570,681.699,792.516,786.206,800
1104721,712.570,574.365,828.071,642.139,800
1086462,587.648,717.478,614.738,606.123,800
1138032,587.648,610.143,756.960,570.106,850
1139124,556.418,610.143,650.293,606.123,875
1116758,618.879,610.143,614.738,570.106,875
1098003,587.648,610.143,579.182,678.156,800
1111505,618.879,574.365,614.738,606.123,850
1109511,493.957,645.921,756.960,570.106,800
1134825,618.879,502.809,508.071,678.156,850
1131768,650.109,717.478,614.738,426.040,800
1082784,493.957,610.143,685.849,606.123,750
1118671,556.418,502.809,650.293,714.173,700
1087853,525.187,610.143,508.071,642.139,750
1098162,712.570,574.365,543.627,426.040,875
1080234,493.957,502.809,614.738,678.156,750
1076328,556.418,717.478,436.960,498.073,750
1104913,462.726,467.030,756.960,678.156,700
1133694,556.418,538.587,401.404,570.106,850
1086043,525.187,574.365,472.516,606.123,750
1138179,556.418,574.365,579.182,534.090,750
1128826,525.187,538.587,543.627,498.073,850
1125235,587.648,431.252,614.738,534.090,850
1137962,462.726,467.030,614.738,534.090,850
1129095,525.187,574.365,508.071,498.073,800
1111911,556.418,610.143,472.516,462.057,775
1129323,431.496,538.587,508.071,570.106,775
1133002,587.648,502.809,579.182,462.057,800
1135476,556.418,610.143,508.071,426.040,775
1082645,493.957,502.809,472.516,498.073,850
1086356,431.496,574.365,508.071,498.073,775
1136038,525.187,467.030,472.516,534.090,800
1090682,462.726,502.809,436.960,534.090,800
1099378,462.726,502.809,508.071,498.073,800
1134179,462.726,395.474,508.071,570.106,825
1138341,618.879,431.252,472.516,462.057,825
1072398,525.187,610.143,508.071,426.040,700
1133736,525.187,538.587,401.404,498.073,750
1098318,525.187,574.365,365.849,426.040,800
1135091,493.957,467.030,508.071,498.073,775
1072257,431.496,431.252,614.738,534.090,750
1118941,493.957,502.809,436.960,498.073,750
1077602,618.879,431.252,436.960,498.073,750
1091745,493.957,467.030,472.516,498.073,750
1134468,493.957,431.252,401.404,606.123,700
1109206,525.187,431.252,508.071,534.090,700
1110375,525.187,574.365,543.627,390.023,675
1131220,556.418,467.030,472.516,390.023,800
1130821,337.804,467.030,543.627,462.057,800
1130239,431.496,538.587,401.404,462.057,750
1134412,493.957,502.809,401.404,462.057,750
1075727,431.496,467.030,401.404,498.073,775
1126482,462.726,538.587,508.071,426.040,700
1139084,431.496,502.809,543.627,390.023,750
1091003,462.726,431.252,436.960,498.073,725
1073907,462.726,467.030,472.516,462.057,700
1116605,400.265,395.474,543.627,498.073,725
1132022,462.726,467.030,508.071,462.057,675
1096903,493.957,502.809,365.849,354.007,800
1132364,556.418,431.252,472.516,390.023,750
1135436,462.726,467.030,365.849,426.040,775
1078992,462.726,431.252,508.071,462.057,700
1075916,400.265,502.809,436.960,462.057,675
1119570,462.726,431.252,436.960,462.057,700
1126526,337.804,502.809,508.071,390.023,725
1132061,462.726,502.809,365.849,498.073,625
1082373,369.035,395.474,543.627,426.040,750
1124179,462.726,574.365,436.960,498.073,500
1098562,400.265,395.474,472.516,426.040,750
1085176,493.957,359.696,472.516,462.057,700
1125570,400.265,467.030,579.182,390.023,650
1135785,462.726,431.252,472.516,390.023,700
1075868,525.187,502.809,436.960,354.007,650
1128554,337.804,395.474,508.071,390.023,750
1094227,493.957,467.030,365.849,354.007,700
1131516,431.496,431.252,436.960,354.007,725
1136435,306.574,323.918,472.516,498.073,725
1138823,431.496,395.474,365.849,426.040,700
1138020,462.726,467.030,543.627,426.040,500
1095325,618.879,610.143,614.738,570.106,850
1093054,650.109,538.587,508.071,642.139,750
1108719,369.035,431.252,436.960,354.007,700
1073806,337.804,431.252,436.960,390.023,450
1126932,650.109,645.921,721.404,678.156,850
1132662,431.496,502.809,685.849,642.139,850
1081531,525.187,681.699,614.738,534.090,750
1132259,525.187,431.252,650.293,606.123,875
1121811,587.648,467.030,543.627,498.073,850
